未利用地登録年度,番号,所在（区）,町丁目,地番,街区番号,面積（㎡）,土地所管局,財産名称,現状,活用方針,分類基準,処分目途,貸付等の活用状況,備考,マップナビおおさかへのリンク,住居表示,緯度,経度,ジオコード精度
2006,2,北区,浮田２丁目,97外,14番,4315,北区役所,北天満地域防災拠点用地北天満地域集会施設整備用地,建物あり,事業予定地,基準９,,活用中,北区において活用検討中,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=581,大阪府大阪市北区浮田２丁目14番,34.709644,135.50795,街区番号
2006,3,北区,曽根崎１丁目,40,1番,150,北区役所,（仮称）曽根崎地域集会所,倉庫あり,事業予定地,基準９,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=582,大阪府大阪市北区曽根崎１丁目1番,34.698479,135.50383,街区番号
2006,4‐1,北区,茶屋町,38‐1,1番,1732,教育委員会,もと梅田東小学校,建物あり,事業予定地,基準９,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=583,大阪府大阪市北区茶屋町1番,34.705154,135.499817,街区番号
2006,10‐1,北区,中之島４丁目,32‐12内,3番,1306,契約管財局,もと中之島女子商業,工事ヤード,継続保有地,基準４,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=589,大阪府大阪市北区中之島４丁目3番,34.692181,135.490524,街区番号
2006,9‐1,北区,中之島４丁目,32‐12内,3番,2262,計画調整局,もと中之島市街地整備事業用地,工事ヤード,継続保有地,基準４,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=579,大阪府大阪市北区中之島４丁目3番,34.692181,135.490524,街区番号
2006,19,都島区,網島町,92‐1,11番,148,建設局,毛馬桜之宮公園,空地,事業予定地,基準７,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=421,大阪府大阪市都島区網島町11番,34.697468,135.524094,街区番号
2006,27,都島区,都島中通２丁目,28‐4内,21番,320,建設局,都島公園,広場,事業予定地,基準８,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=423,大阪府大阪市都島区都島中通２丁目21番,34.70509,135.531174,街区番号
2006,30,都島区,御幸町２丁目,82,4番,260,都市整備局,御幸住宅,集会所／倉庫,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=424,大阪府大阪市都島区御幸町２丁目4番,34.715435,135.533325,街区番号
2006,49‐1,此花区,桜島３丁目,45‐2,4番,1757,計画調整局,もと公共用地先行取得事業用地（此花区桜島）,車庫及び資機材置場,処分検討地,基準２,A,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=81,大阪府大阪市此花区桜島３丁目4番,34.660618,135.426041,街区番号
2006,58,此花区,伝法５丁目,39‐22外,6番,6636,計画調整局,伝法西市街地整備事業用地,防災広場,継続保有地,基準６,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=74,大阪府大阪市此花区伝法５丁目6番,34.688541,135.448547,街区番号
2006,59,此花区,酉島１丁目,47,6番,237,都市整備局,秀野西住宅,児童遊園,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=75,大阪府大阪市此花区酉島１丁目6番,34.68441,135.445129,街区番号
2006,63,此花区,西九条６丁目,39‐8内,1番,1914,建設局,朝日橋公園,広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=76,大阪府大阪市此花区西九条６丁目1番,34.68008,135.461502,街区番号
2006,76,此花区,北港緑地２丁目,1‐1内外,1番,36146,消防局,高度専門教育訓練センター用地,消防訓練用地／資材置場等,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=72,大阪府大阪市此花区北港緑地２丁目1番,34.669773,135.397903,街区番号
2006,86,中央区,高津３丁目,72‐16,2番,218,契約管財局,もと南区内小学校代替地（コミュニティ用地等）,駐車場,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=388,大阪府大阪市中央区高津３丁目2番,34.666428,135.509705,街区番号
2006,88‐1,中央区,難波３丁目,25‐21,2番,330,中央区役所,精華地域集会所,空地,継続保有地,基準６,,貸付不可,2025活用済,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=392,大阪府大阪市中央区難波３丁目2番,34.665794,135.501816,街区番号
2006,91,中央区,松屋町住吉,119,6番,104,契約管財局,もと共同物揚場(中央),駐車場,事業予定地,基準８,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=390,大阪府大阪市中央区松屋町住吉6番,34.677956,135.511215,街区番号
2006,92,中央区,南船場３丁目,25‐4内外,7番,2801,教育委員会,もと芦池小学校,幼稚園臨時グランド／学習園,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=391,大阪府大阪市中央区南船場３丁目7番,34.677166,135.501923,街区番号
2006,104,西区,南堀江４丁目,2‐69,25番,282,都市整備局（区画整理）,肩替地（堀江）,空地,継続保有地,基準５,,貸付可能,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=272,大阪府大阪市西区南堀江４丁目25番,34.670166,135.481964,街区番号
2006,111,港区,市岡４丁目,4内,4番,7066,建設局,もと市岡抽水所,撤去自転車保管場所,継続保有地,基準５,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=58,大阪府大阪市港区市岡４丁目4番,34.659874,135.46344,街区番号
2006,118,港区,市岡元町２丁目,5‐21,5番,149,都市整備局（区画整理）,区画整理事業用地（港）,空地,処分検討地,基準１,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=56,大阪府大阪市港区市岡元町２丁目5番,34.670361,135.467392,街区番号
2006,155,港区,八幡屋２丁目,6‐4,6番,1223,都市整備局,池島住宅,コミュニティ広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=59,大阪府大阪市港区八幡屋２丁目6番,34.655846,135.447418,街区番号
2006,157,港区,八幡屋３丁目,2‐37外,2番外,831,都市整備局,八幡屋第２住宅,児童遊園,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=60,大阪府大阪市港区八幡屋３丁目2番外,34.654999,135.445267,街区番号
2006,164,大正区,泉尾７丁目,5‐15,5番,588,都市整備局（区画整理）,もと区画整理事業用地（南部工区・大正区泉尾）,駐車場,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=380,大阪府大阪市大正区泉尾７丁目5番,34.65799,135.464706,街区番号
2006,193,大正区,南恩加島１丁目,455‐1内外,13番,1157,環境局,もと南恩加島詰所,駐車場,処分検討地,基準１,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=379,大阪府大阪市大正区南恩加島１丁目13番,34.634266,135.472076,街区番号
2006,196,天王寺区,生玉町,101‐2,13番,1209,建設局,生玉公園,空地,事業予定地,基準８,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=411,大阪府大阪市天王寺区生玉町13番,34.66465,135.512756,街区番号
2006,202‐1,天王寺区,筆ケ崎町,15‐10内,2番,1299,健康局,保健関連施設等公共施設用地,空地／法面,継続保有地,基準５,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=407,大阪府大阪市天王寺区筆ケ崎町2番,34.663403,135.526886,街区番号
2006,203,天王寺区,夕陽丘町,14‐1外,5番外,9309,建設局,夕陽丘公園,学校用暫定グラウンド／空地,事業予定地,基準８,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=413,大阪府大阪市天王寺区夕陽丘町5番外,34.657917,135.512314,街区番号
2006,204,天王寺区,夕陽丘町,27‐1,5番,1234,建設局,夕陽丘公園,空地,事業予定地,基準８,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=414,大阪府大阪市天王寺区夕陽丘町5番,34.657917,135.512314,街区番号
2006,206,浪速区,恵美須西２丁目,7‐22,7番,145,都市整備局（区画整理）,肩替地（森之宮）,駐車場,継続保有地,基準５,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=634,大阪府大阪市浪速区恵美須西２丁目7番,34.653961,135.504196,街区番号
2006,213,浪速区,戎本町１丁目,7‐29,9番,250,教育委員会,教育事業関連用地（浪速区戎本町１丁目）,木津中工芸室有り,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=631,大阪府大阪市浪速区戎本町１丁目9番,34.65374,135.498627,街区番号
2006,226,浪速区,下寺３丁目,4‐21内外,17番,1324,教育委員会,教育管理用地（浪速区下寺３丁目）,公園／集会場,継続保有地,基準６,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=630,大阪府大阪市浪速区下寺３丁目17番,34.654308,135.509048,街区番号
2006,245‐1,浪速区,大国３丁目,10‐5,10番,224,市民局,もと浪速地区公共施設建設用地（恵美須東）,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=635,大阪府大阪市浪速区大国３丁目10番,34.653847,135.493896,街区番号
2006,248,浪速区,大国３丁目,12‐16,12番,1652,こども青少年局,もと浪速第５保育所,建物あり,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=636,大阪府大阪市浪速区大国３丁目12番,34.652767,135.494476,街区番号
2006,236,浪速区,大国３丁目,6‐11,7番,310,市民局,もと浪速地区公共施設建設用地（大国）,駐車場,処分検討地,基準２,A,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=633,大阪府大阪市浪速区大国３丁目7番,34.655441,135.493729,街区番号
2006,260,浪速区,浪速西３丁目,2‐31外,4番,343,建設局,西栄緑道,倉庫,継続保有地,基準６,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=637,大阪府大阪市浪速区浪速西３丁目4番,34.655224,135.488159,街区番号
2006,285‐1,浪速区,日本橋東２丁目,5‐1内,7番外,1028,都市整備局（住環境整備課）,もと北日東住宅地区改良事業用地,駐車場,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=611,大阪府大阪市浪速区日本橋東２丁目7番外,34.658871,135.508499,街区番号
2006,292‐1,西淀川区,大野３丁目,249‐1,5番,1708,建設局,大野３公園,駐車場,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=370,大阪府大阪市西淀川区大野３丁目5番,34.699116,135.439728,街区番号
2006,293‐2,西淀川区,大和田３丁目,108,10番,354,建設局,もと大和田中一公園,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=368,大阪府大阪市西淀川区大和田３丁目10番,34.70953,135.446182,街区番号
2006,293‐1,西淀川区,大和田３丁目,111‐1外,10番,383,建設局,大和田中一公園,空地,事業予定地,基準９,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=371,大阪府大阪市西淀川区大和田３丁目10番,34.70953,135.446182,街区番号
2006,297,西淀川区,出来島１丁目,1‐3内,10番,656,都市整備局,出来島住宅,空地,処分検討地,基準２,B,貸付可能,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=374,大阪府大阪市西淀川区出来島１丁目10番,34.708839,135.440659,街区番号
2006,298,西淀川区,西島２丁目,31‐1外,1番,140942,建設局,大野下水処理場（西島地区）拡張用地,コミュニティ広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=375,大阪府大阪市西淀川区西島２丁目1番,34.692162,135.424408,街区番号
2006,309,西淀川区,御幣島４丁目,99‐2外,19番,23286,建設局,御幣島中央公園,コミュニティ広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=369,大阪府大阪市西淀川区御幣島４丁目19番,34.716888,135.452377,街区番号
2006,312,淀川区,加島１丁目,354‐1,58番,545,教育委員会,もと加島青少年会館,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=592,大阪府大阪市淀川区加島１丁目58番,34.728226,135.459991,街区番号
2006,329,淀川区,西中島５丁目,3‐12,3番,114,都市整備局（区画整理）,もと区画整理事業用地（新大阪駅周辺）,空地,処分検討地,基準１,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=591,大阪府大阪市淀川区西中島５丁目3番,34.730347,135.501114,街区番号
2006,338,東淀川区,淡路３丁目,204,13番,319,都市整備局,淡路第１住宅,地域集会所,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=492,大阪府大阪市東淀川区淡路３丁目13番,34.738499,135.513443,街区番号
2006,339,東淀川区,淡路３丁目,204外内,13番,591,都市整備局,淡路第1住宅,児童遊園,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=493,大阪府大阪市東淀川区淡路３丁目13番,34.738499,135.513443,街区番号
2006,341,東淀川区,淡路３丁目,211外,16番,317,都市整備局,淡路第１住宅,コミュニティ広場/地域集会所,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=494,大阪府大阪市東淀川区淡路３丁目16番,34.739189,135.51268,街区番号
2006,343,東淀川区,淡路３丁目,742内,6番外,634,都市整備局,淡路第1住宅,地域集会所,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=495,大阪府大阪市東淀川区淡路３丁目6番外,34.737888,135.511337,街区番号
2006,347,東淀川区,北江口１丁目,77,1番,234,都市整備局,北江口第２住宅,地域集会所,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=497,大阪府大阪市東淀川区北江口１丁目1番,34.758419,135.54129,街区番号
2006,346‐1,東淀川区,北江口１丁目,75‐1内,2番,89,都市整備局,北江口第2住宅,コミュニティ広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=472,大阪府大阪市東淀川区北江口１丁目2番,34.758423,135.543152,街区番号
2006,350,東淀川区,北江口４丁目,236‐12内,20番,273,都市整備局,北江口第２住宅,地域集会所,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=498,大阪府大阪市東淀川区北江口４丁目20番,34.760437,135.547729,街区番号
2006,351,東淀川区,柴島１丁目,1‐16,3番,1070,水道局,浜町用地,空地,処分検討地,基準２,B,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=499,大阪府大阪市東淀川区柴島１丁目3番,34.724297,135.505356,街区番号
2006,352,東淀川区,小松４丁目,25‐1,15番,1395,建設局,松山公園,地域集会所,事業予定地,基準８,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=500,大阪府大阪市東淀川区小松４丁目15番,34.75462,135.540665,街区番号
2006,361,東淀川区,菅原４丁目,482‐1,8番,338,都市整備局,菅原第2住宅　,コミュニティ広場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=501,大阪府大阪市東淀川区菅原４丁目8番,34.739956,135.527573,街区番号
2006,362,東淀川区,菅原６丁目,623‐6外,5番,906,都市整備局,もと菅原住宅,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=502,大阪府大阪市東淀川区菅原６丁目5番,34.73954,135.522156,街区番号
2006,367,東淀川区,大道南１丁目,317‐3,17番,529,建設局,大道南公園,広場,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=503,大阪府大阪市東淀川区大道南１丁目17番,34.741989,135.550049,街区番号
2006,375‐1,東淀川区,西淡路４丁目,223外,20番外,2983,都市整備局,西淡路住宅用地,児童遊園,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=505,大阪府大阪市東淀川区西淡路４丁目20番外,34.741817,135.508682,街区番号
2006,376,東淀川区,西淡路５丁目,103外内,7番,1675,都市整備局,北陽第2住宅,テニスコート／空地,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=506,大阪府大阪市東淀川区西淡路５丁目7番,34.743774,135.511093,街区番号
2006,386,東淀川区,東中島３丁目,11‐5内,14番,318,環境局,もと山口霊園,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=507,大阪府大阪市東淀川区東中島３丁目14番,34.730766,135.50885,街区番号
2006,388,東淀川区,東中島３丁目,843内,14番,430,教育委員会,もと東淀川区東中島事業用地,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=508,大阪府大阪市東淀川区東中島３丁目14番,34.730766,135.50885,街区番号
2006,390‐1,東淀川区,東中島３丁目,843内,14番,376,福祉局,もと東淀川区東中島事業用地,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=516,大阪府大阪市東淀川区東中島３丁目14番,34.730766,135.50885,街区番号
2006,389‐1,東淀川区,東中島３丁目,843内外,14番外,426,建設局,もと東淀川区東中島事業用地,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=514,大阪府大阪市東淀川区東中島３丁目14番外,34.730766,135.50885,街区番号
2006,392,東淀川区,東中島４丁目,817‐4内,12番,143,都市整備局,東中島住宅,駐車場,処分検討地,基準２,A,活用中,東淀川区において活用検討中,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=509,大阪府大阪市東淀川区東中島４丁目12番,34.734146,135.506699,街区番号
2006,393,東淀川区,東中島４丁目,817‐4内,13番,694,都市整備局,東中島住宅,空地,処分検討地,基準２,A,貸付不可,東淀川区において活用検討中,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=510,大阪府大阪市東淀川区東中島４丁目13番,34.734528,135.506424,街区番号
2006,394,東淀川区,東中島４丁目,817‐4内,12番,390,都市整備局,東中島住宅,駐車場,処分検討地,基準２,A,活用中,東淀川区において活用検討中,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=511,大阪府大阪市東淀川区東中島４丁目12番,34.734146,135.506699,街区番号
2006,395,東淀川区,東中島４丁目,817‐4内,12番,1618,都市整備局,もと東中島住宅,駐車場,処分検討地,基準２,A,活用中,東淀川区において活用検討中,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=512,大阪府大阪市東淀川区東中島４丁目12番,34.734146,135.506699,街区番号
2006,398,東淀川区,東中島５丁目,160‐1,6番,187,建設局,熊野大阪線代替地,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=491,大阪府大阪市東淀川区東中島５丁目6番,34.733219,135.507645,街区番号
2006,401,東淀川区,東中島６丁目,23‐3,11番,487,都市整備局,飛鳥北住宅,空地,処分検討地,基準２,B,貸付可能,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=487,大阪府大阪市東淀川区東中島６丁目11番,34.734772,135.511765,街区番号
2006,402,東淀川区,豊新１丁目,2‐1外,2番,923,市民局,東淀川区民センター保有地,駐車場,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=488,大阪府大阪市東淀川区豊新１丁目2番,34.741245,135.531128,街区番号
2006,403,東淀川区,豊新１丁目,2‐4外,2番,2683,市民局,東淀川区民センター保有地,駐車場,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=489,大阪府大阪市東淀川区豊新１丁目2番,34.741245,135.531128,街区番号
2006,404,東淀川区,豊新１丁目,2‐5,2番,168,市民局,東淀川区民センター保有地,駐車場,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=490,大阪府大阪市東淀川区豊新１丁目2番,34.741245,135.531128,街区番号
2006,405,東淀川区,豊新１丁目,2‐6,2番,172,市民局,東淀川区民センター建設用地,草花用苗床,事業予定地,基準９,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=513,大阪府大阪市東淀川区豊新１丁目2番,34.741245,135.531128,街区番号
2006,414,生野区,生野東４丁目,128‐13外,1番,241,建設局,南生野公園,空地,事業予定地,基準７,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=172,大阪府大阪市生野区生野東４丁目1番,34.647633,135.533646,街区番号
2006,415‐1,生野区,生野東４丁目,138‐1外,1番外,16325,都市整備局（住環境整備課）,生野東住宅／生野東第１・第２住宅地区改良事業用地,駐車場,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=179,大阪府大阪市生野区生野東４丁目1番外,34.647633,135.533646,街区番号
2006,416,生野区,勝山北３丁目,178‐17内,4番,588,建設局,勝山北３公園,空地,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=173,大阪府大阪市生野区勝山北３丁目4番,34.6562,135.534897,街区番号
2006,417,生野区,勝山南１丁目,82‐3内,13番,108,福祉局,もと勝山南老人憩の家,建物あり,処分検討地,基準２,B,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=174,大阪府大阪市生野区勝山南１丁目13番,34.65329,135.528473,街区番号
2006,418,生野区,勝山南３丁目,40‐75,1番,2432,生野区役所,もと生野区役所／もと生野区保健福祉センター,空地,事業予定地,基準９,,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=175,大阪府大阪市生野区勝山南３丁目1番,34.653599,135.533463,街区番号
2006,432,旭区,赤川４丁目,96外,25番外,2058,都市整備局,赤川西住宅,テニスコート/コミュニティ広場/倉庫,事業予定地,基準７,,活用中,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=32,大阪府大阪市旭区赤川４丁目25番外,34.728809,135.529312,街区番号
2006,445,旭区,大宮１丁目,2‐4内,1番,1585,健康局,もと職員大宮寮,建物あり,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=30,大阪府大阪市旭区大宮１丁目1番,34.720947,135.544205,街区番号
2006,446,旭区,大宮１丁目,2‐4内,1番,350,環境局,もと大宮詰所,建物あり,処分検討地,基準２,A,貸付不可,,http://www.mapnavi.city.osaka.lg.jp/osakacity/ApiDetail/LinkToMap?mid=70&mtl=70000&fldno=15&fid=31,大阪府大阪市旭区大宮１丁目1番,34.720947,135.544205,街区番号
